"business_id","text","stars"
"vARjqeIkSNsazHltujiq4Q","Great atmosphere and music. A bit on the loud side but that just adds to the ambiance ; ) Wax candles dripping over bottles of Jameson and old doors refashioned as tables...I think I'm in love.",4.5
"vARjqeIkSNsazHltujiq4Q","Great food. We will be back.",4.5
"vARjqeIkSNsazHltujiq4Q","This place is great truely good I'm so happy you yelpers recommended it thanks lots for the tips",4.5
"vARjqeIkSNsazHltujiq4Q","Try anything. Absolutely anything at all. Holy shit.",4.5
"vARjqeIkSNsazHltujiq4Q","Great British pub featuring Cornish pasties",4.5
"vARjqeIkSNsazHltujiq4Q","I've never disliked any pasties, but I love the chicken caeser salad.",4.5
"vARjqeIkSNsazHltujiq4Q","Veggie mex is great: chipotle cream sauce with. DBA always.",4.5
"vARjqeIkSNsazHltujiq4Q","Probably not the best idea to bring children, however they are accommodating!",4.5
"vARjqeIkSNsazHltujiq4Q","$4 glasses of wine, all of them, on Monday! This place is extra cozy when its cold outside, great comfort good. Sit at kitchen bar for amazing smells....",4.5
"vARjqeIkSNsazHltujiq4Q","Had a bucket of beer and a cajun pasty.  Always a winner!",4.5
"vARjqeIkSNsazHltujiq4Q","Vegan options available! They also always have two current vegan specials!",4.5
"vARjqeIkSNsazHltujiq4Q","Banger and Mash, Yummo!!!!",4.5
"vARjqeIkSNsazHltujiq4Q","Go with the Italian but substitute the marinara with their delicious mustard sauce. Also, be prepared to deal with their painfully self-conscious hipster wait staff.",4.5
"vARjqeIkSNsazHltujiq4Q","Traditional oggie pasty is just like back home in upper MI, but go out on a limb and try the chicken tikka masala pasty--fantastic!",4.5
"vARjqeIkSNsazHltujiq4Q","Never again!   Horrible service from punk waiters.   25 minutes to get an iced tea, 45 before our order was taken.   They only thing this place serves quickly is excuses.   Even the manager had nothing but excuses, just make it right!",4.5
"vARjqeIkSNsazHltujiq4Q","Save your time and money.  The frustration will ruin your appetite anyhow.",4.5
"vARjqeIkSNsazHltujiq4Q","The food is great and so fresh. There is something for every palate. I like their soups and side dishes as well.   The broccoli Cauliflower bake was a good side addition.",4.5
"vARjqeIkSNsazHltujiq4Q","Curried potatoes are magic! Soooo good",4.5
"vARjqeIkSNsazHltujiq4Q","The Oggie is most like those yummy pasties you get in the UP.",4.5
"vARjqeIkSNsazHltujiq4Q","One my all time fave hangouts. Try the Royale, it's like In an Out on steroids!",4.5
"vARjqeIkSNsazHltujiq4Q","Hope I can NOT order that fabulous Reuben and try a new kind!",4.5
"vARjqeIkSNsazHltujiq4Q","Horrible service!!! We orders oven chips and they didn't even come out.",4.5
"vARjqeIkSNsazHltujiq4Q","This is good place to relax, have a brew enjoy friends and good food. Ordered the pilgrim",4.5
"vARjqeIkSNsazHltujiq4Q","Come to Cornish Pasty after dark (you can't see out to palm trees & phx style strip mall), decor feels like a field trip out of AZ! Love the diversity of tap beers/ales too.",4.5
"vARjqeIkSNsazHltujiq4Q","I love everything.",4.5
"vARjqeIkSNsazHltujiq4Q","Now with vegan pasties- yum!",4.5
"vARjqeIkSNsazHltujiq4Q","Not sure I'd recommend the Lamb and mint pasty...try something else",4.5
"vARjqeIkSNsazHltujiq4Q","Food is always wonderful. When I call in pick up it is always ready on time. Been there quite a few times never disappointed.",4.5
"vARjqeIkSNsazHltujiq4Q","Greek Salad with pesto dressing is awesome! Walnut soup was delicious too. The Italian pasty is my favorite. Good red sauce!",4.5
"vARjqeIkSNsazHltujiq4Q","PB&J",4.5
"vARjqeIkSNsazHltujiq4Q","Things you need to try here: banoffee dessert which is s great mix of textures and flavors of Graham cracker crust, house made caramel, whip cream, and bananas; oven fries which are soft inside yet crispy and so flavorful outside.",4.5
"vARjqeIkSNsazHltujiq4Q","It's loud in here after the expansion.",4.5
"vARjqeIkSNsazHltujiq4Q","Great mushroom soup!",4.5
"vARjqeIkSNsazHltujiq4Q","This spot is the dankest. Fill my belly full of deliciousness.",4.5
"vARjqeIkSNsazHltujiq4Q","Try the broccoli and cauliflower bake. .. to die for!",4.5
"vARjqeIkSNsazHltujiq4Q","Sheperd's pie pasty is da bomb!",4.5
"vARjqeIkSNsazHltujiq4Q","So they have appetizers now! The Jalepeno Cheese Dip with Pastry Curls is fantastic, but there is too much dip and not enough curls!",4.5
"vARjqeIkSNsazHltujiq4Q","Great atmosphere! I had the liver pâté with bangers and mash and it was really good.",4.5
"vARjqeIkSNsazHltujiq4Q","Great food. Good beer selection as well.",4.5
"vARjqeIkSNsazHltujiq4Q","My new favorite place!!!",4.5
"vARjqeIkSNsazHltujiq4Q","New appetizers! The scotch eggs are different but definitely worth a try. Meat and eggs, how can you go wrong?!",4.5
"vARjqeIkSNsazHltujiq4Q","Love the open area to watch the cooks and the staff is very friendly",4.5
"vARjqeIkSNsazHltujiq4Q","Meat & cheese is excellent. Sooo full.  This is what's left.",4.5
"vARjqeIkSNsazHltujiq4Q","Great atmosphere, great food, come and see for yourself!",4.5
"vARjqeIkSNsazHltujiq4Q",".",4.5
"vARjqeIkSNsazHltujiq4Q","Always a favorite!",4.5
"vARjqeIkSNsazHltujiq4Q","The Oggie is awesome! Incredible food and staff! You gotta eat this!",4.5
"vARjqeIkSNsazHltujiq4Q","Awesome food! The Oggie is top notch! Fantastic staff and fun atmosphere!",4.5
"vARjqeIkSNsazHltujiq4Q","Tried the Cajun chicken and it was really good",4.5
"vARjqeIkSNsazHltujiq4Q","Sunday Brunch..Fantastic food and service. My first time here and i have to say it was worth it. I had the Chicken Greek Pasty, it had feta,  Greek olives , sun dried tomatoes and topped it off with a bloody Mary. Delicious. I'm saving the other half for tomorrow's lunch.",4.5
"vARjqeIkSNsazHltujiq4Q","The seasonal pumpkin Pasty dessert is not overly sweet, nice flavor. Walnuts ICK - but they are WHOLE walnuts, so incredibly easy to pick out. Another great dinner with Rio :)",4.5
"vARjqeIkSNsazHltujiq4Q","Its basically on Dobson just south of Guadalupe. Large menu , order takes about 20 minutes",4.5
"vARjqeIkSNsazHltujiq4Q","Trying this out",4.5
"vARjqeIkSNsazHltujiq4Q","The pasta salad with salmon is hands down the best salad I've ever had!",4.5
"vARjqeIkSNsazHltujiq4Q","My pregnancy hormones have given me daily dreams about the pilgrim pasty. 2 days in a row of having one and probably many more to come! One of my favorite foods ever!!",4.5
"vARjqeIkSNsazHltujiq4Q","Absolutely awesome! Plenty of choices on the menu.",4.5
"vARjqeIkSNsazHltujiq4Q","Great fried food",4.5
"vARjqeIkSNsazHltujiq4Q","Hibiscus tea = yummy!!!",4.5
"vARjqeIkSNsazHltujiq4Q","$3 Irish Car Bombs. All day. Everyday.",4.5
"vARjqeIkSNsazHltujiq4Q","Nice atmosphere.  Funky staff. Super friendly.  Awesome food.",4.5
"vARjqeIkSNsazHltujiq4Q","Great service. love most of the items on the menu.  Love the oven chips.  Dont forget to add jalapeños .",4.5
"vARjqeIkSNsazHltujiq4Q","Enjoying a late dinner at one of my favorite neighborhood places. The food is always hot, flavorful and presented well.",4.5
"vARjqeIkSNsazHltujiq4Q","EVERYTHING tastes amazing. Definitely get the scotch eggs and oven chips.",4.5
"vARjqeIkSNsazHltujiq4Q","Everything is amazing!",4.5
"vARjqeIkSNsazHltujiq4Q","Fantastic Food!",4.5
"vARjqeIkSNsazHltujiq4Q","OMG WOW. This place is f'ing amazing. If you've never been, you're missing out.",4.5
"vARjqeIkSNsazHltujiq4Q","Great beer, great food, good place to bring my honey.",4.5
"vARjqeIkSNsazHltujiq4Q","Great selection of draft beer.   Order the Arrogant Bastard",4.5
"vARjqeIkSNsazHltujiq4Q","Try the pbj. It's awesome e",4.5
"yxmvnNLJquL6EBBlBr1x_w","This place is cuban food not mexican",4.5
"yxmvnNLJquL6EBBlBr1x_w","Super friendly people!",4.5
"yxmvnNLJquL6EBBlBr1x_w","Seems okay so far.",4.5
"yxmvnNLJquL6EBBlBr1x_w","Looks more Cuban than Mexican. Excellent. Review soon",4.5
"yxmvnNLJquL6EBBlBr1x_w","Omg. Éclairs r delish!",4.5
"yxmvnNLJquL6EBBlBr1x_w","If you call and you get a closed till Thursday message, it is wrong, they are open! Just having technical issues :)",4.5
"yxmvnNLJquL6EBBlBr1x_w","Food was ok, they have a very large cuban sandwich.my friend love it.",4.5
"yxmvnNLJquL6EBBlBr1x_w","I was so excited to go here, yelp said it was open and they are actually CLOSED Mondays. Ugh.",4.5
"yxmvnNLJquL6EBBlBr1x_w","5 tables that seats 4 each. Not fast service but well worth the wait for the only Cuban restaurant in the state that's worth visiting",4.5
"yxmvnNLJquL6EBBlBr1x_w","Strip mall is undergoing some sprucing up so all outside signs are down until painting is complete.  They're located in the NW corner of the strip mall.",4.5
"yxmvnNLJquL6EBBlBr1x_w","Best Cuban food in the West Valley....",4.5
"yxmvnNLJquL6EBBlBr1x_w","Must try! Authentic and delicious. I got the media noche. I must try every sandwich on the menu. Bucket list #236 to do.",4.5
"yxmvnNLJquL6EBBlBr1x_w","Awesome Bisteces and other Mexican fare. Love it.",4.5
"9cmq0_NV08ejfNsSgr2c-Q","The black rasberry is fantastic. And got some kona to french press at home",4.5
"9cmq0_NV08ejfNsSgr2c-Q","Really stressed today. Need a kona coffee",4.5
"9cmq0_NV08ejfNsSgr2c-Q","Coconut espresso",4.5
"9cmq0_NV08ejfNsSgr2c-Q","Best espresso in glendale!",4.5
"9cmq0_NV08ejfNsSgr2c-Q","Black Raspberry and Lemon Smoothie!!!",4.5
"9cmq0_NV08ejfNsSgr2c-Q","Closed",4.5
"9cmq0_NV08ejfNsSgr2c-Q","They asked what color cup. It's Valentines day I'll take pink(red wasn't available lol)",4.5
"KleJUKZjGFFhybrcpZIyHQ","Get the pulled squash!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Clpsed sundays...but they still have the sign on the road that says 'bbq this way'. Closed on cave creek's busiest day of the week...",4.5
"KleJUKZjGFFhybrcpZIyHQ","It has the best selection of Shiner Bock beers in all of AZ, all of which pair perfectly.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Got my BBQ fix and a diet coke. AHHHH",4.5
"KleJUKZjGFFhybrcpZIyHQ","Great beer selection to compliment the food.",4.5
"KleJUKZjGFFhybrcpZIyHQ","New local favorite? Stay tuned 4 our nomadic review.....",4.5
"KleJUKZjGFFhybrcpZIyHQ","First time at Bryan's BBQ. Can't wait!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Awesome food!",4.5
"KleJUKZjGFFhybrcpZIyHQ","They have an excellent stock of microbrews from top breweries.",4.5
"KleJUKZjGFFhybrcpZIyHQ","The watermelon with honey, cardamon, and jalapeño is refreshing for dessert. The spaghetti Squash sandwich is a must. Explodes with flavor!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Still the best BBQ in town.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Pretty good BBQ  -ribs were dried out",4.5
"KleJUKZjGFFhybrcpZIyHQ","Best BBQ I've had in the valley.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Good coleslaw",4.5
"KleJUKZjGFFhybrcpZIyHQ","Trying the BBQ chicken, cole slaw, and potato salad.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Awesome BBQ",4.5
"KleJUKZjGFFhybrcpZIyHQ","Seriously good 'cue.  Far better than Way Crazies.  Brisket is awesome, as are the sides.  Olive the olive coleslaw. (yeah, I typed that, shut up)",4.5
"KleJUKZjGFFhybrcpZIyHQ","Ribs were awesome!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Brisket chili is excellent. ~m",4.5
"KleJUKZjGFFhybrcpZIyHQ","Don't go here if you're in a hurry. First time here and we Stood in line for 15 minutes with only 2 people in front of us. Needless to say we ended up walking out. Might be the best BBQ ever but not a good 1st experience.  Unsure if we'll even go back knowing what the service is like.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Unexpectedly delish. My new fave lunch place in CC. Lots of great flavors going on, & a nice selection of bottled craft brews to complement. Great prices, very friendly staff, who actually seem to love their jobs. Yes, it's counter service, but that somehow doesn't detract from the atmosphere.",4.5
"KleJUKZjGFFhybrcpZIyHQ","I love BBQ but this was just ok. I prefer a sweet and smoky flavor myself and I like my meat to fall off the bone.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Great selection of tasty fun labeled beers.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Tender brisket!  Nice smoke ring. Give it a try!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Wow, the baked potato salad is incredible and the brisket is tender and delicious.",4.5
"KleJUKZjGFFhybrcpZIyHQ","Needed a tomato sandwich and brisket",4.5
"KleJUKZjGFFhybrcpZIyHQ","Get coleslaw or potato salad to cool off the heat!!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Brisket is the standout among stars here!",4.5
"KleJUKZjGFFhybrcpZIyHQ","AMAZING!! Ribs brisket chili fries all of it was soo good and Deschutes brewing beer was a plus! Great prices large servings and pleasant people taking orders. And we love the incorrect spelling of barbecue...",4.5
"KleJUKZjGFFhybrcpZIyHQ","Brisket was great, chicken was good, service was rude...",4.5
"KleJUKZjGFFhybrcpZIyHQ","Great BBQ sauce, service was friendly, baked potato salad is so good!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Where mountain folk eat,,,,",4.5
"KleJUKZjGFFhybrcpZIyHQ","Get some spicy hot BBQ sauce.",4.5
"KleJUKZjGFFhybrcpZIyHQ","The adventurous eaters special is something that I would encourage everybody to try. They are very exotic and delicious. It changes every month so get this month's beef heart burger before it ends!!!'",4.5
"KleJUKZjGFFhybrcpZIyHQ","And yes Texans...they do have Shiner.",4.5
"KleJUKZjGFFhybrcpZIyHQ","I love the food here!  If you are coming g here, call first to see if they are open. Drove up here a few times, so excited to eat their yummy BBQ, but they were closed.. Ugh, I was so bummed.",4.5
"KleJUKZjGFFhybrcpZIyHQ","BBQ & olive oil Cole slaw!!",4.5
"KleJUKZjGFFhybrcpZIyHQ","Best bbq I've had in AZ",4.5
"KleJUKZjGFFhybrcpZIyHQ","Awesome BBQ + Coca Cola Freestyle Machine = Food Belly Bliss!",4.5
"KleJUKZjGFFhybrcpZIyHQ","great bbq!",4.5
"KleJUKZjGFFhybrcpZIyHQ","great bbq",4.5
"JEAiAkfljiW9npQSqeV6vQ","old school.atmosphere. great service. hard to.find so be watching",4.5
"JEAiAkfljiW9npQSqeV6vQ","Menudo here is so freaking good!",4.5
"JEAiAkfljiW9npQSqeV6vQ","No Sunday morning menudo & Modelo for mo. Line out the door.",4.5
"JEAiAkfljiW9npQSqeV6vQ","My favorite hangover spot!  Menudo + Modelo= Mo's cure.",4.5
"JEAiAkfljiW9npQSqeV6vQ","Menudo me!",4.5
"JEAiAkfljiW9npQSqeV6vQ","Best Mexican in town!!!!",4.5
"JEAiAkfljiW9npQSqeV6vQ","Menudo & Modelos FTW!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Call or fax your order before you go",4.5
"VkPzsY09S4zO0XqhA1mc6Q","One of the best island places in Vegas.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Laulau only served on Fridays. But there is so much Ono food here to choose from! Da best in Vegas!!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Get the loco moco. Classic island food big island flavor.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Fried Poke is tasty!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","it's so hard to try something new bc I love ordering my favs: fried rice, pork chops. I'm sure the hoisin ribs won't disappoint :)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Closed Sunday Monday. Try the peach green tea. It's like drinking a fresh peach.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Portions are huge. Great for sharing.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","...fakamean",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Always the best.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good food & big portions= Happy Opu! Hands down the Best local grindz in Las Vegas. Aloha",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Fantabulous Hawaiian food!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Beware closed Sunday and Mondays.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","The food is kind of slow but it is so worth the wait! The shoyu poke is good. $10 for 1lb",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Beware, closes earlier than the time it's supposed to. Happened multiple times. This time it's the ""grill"" that closed them 40 mins early.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","It's my 1st time here & the entire staff is welcoming. Their shouyu chicken is one of the nest shoe chicken i had in Vegas so far.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","First time actually eating here!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Raw Poke is delic",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hawaiian Food, Big Island Style!""",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Anything you get will satisfy your taste buds!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","It's Aloha Friday...laulau plate but no poi. Its time to grind!!! Aloha",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Open on mondays now!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Island Christmas!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Closed on Sunday :(",4.5
"VkPzsY09S4zO0XqhA1mc6Q","New hours: Mon - Sat, 10 am - 9:30 pm; Closed on Sundays.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Oxtail soup is the bomb... Also try the ahi poke and mud pie...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good stuff!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Mother daughter bonding",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Best Hawaiian food!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","It's all good!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Diet is killing me...or I'm killing my diet.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Word to the wise...a plate can be shared by 2 or 3 people...just so that you have room for some delicious Chantilly Cake or Kona Mud Pie.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good food 'n' drinks from a Hawaiian generation",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Lunch with my mama",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Sweet & sour ribs",4.5
"VkPzsY09S4zO0XqhA1mc6Q","First time here. Hmmm loco moco",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Post visitation w/ all the kaddies",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Teriyaki Chicken & Oxtail Soup",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Only Friday get the Hawaiian plate w/ Laulau.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Not only is everything delicious, but huge portions too!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Korean chicken wings!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hawaiian Plate on Fridays... No Lau Lau until after 3pm.  :(",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Looking forward to the ""Hawaiian style saimin and Portuguese bean soup",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good portions, big island style.  Kalbi & real beef Teri is a must",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Steak!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hours changed back to tuesday-saturday",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Won ton soup! Mmmm!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Great food big portions and good price",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Yummy Hawaiian food!!!!!  A quick tip brought to you by my daughter.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hawaiian plate aloooha Friday! !",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Get the Loco Moco with a sunny side up egg!  So delicious.  This is definetly home style comfort food...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","best short ribs & beef teriyaki!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Finally can try the hawaiian plate",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Happy B day, Nelson Q!! Thanks for the Hawaiian animal cookies :-)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Nelson's bday~",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good grub.  Closed on my days off tho. (sun n mon)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Furikaki poke! Yum!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Oxtail Soup fat as heck in here",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Ahi poke",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Getting some local grinds...mixed plate",4.5
"VkPzsY09S4zO0XqhA1mc6Q","If you get full quick, split with somebody",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Date Night ; )",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Plate lunch!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","My Ohana Peeps... What do I eat? I'm having the Kalbi Ribs!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","The fried rice omelettes is gigantic! Delicious too.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Best Kalbi in Vegas!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","ONO poke!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Babyback ribs, masubi, and mac salad.....so yummy!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Fruit punch!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Loco moco, chicken katsu, roast pork, and short ribs to go. Haha hell yes I'm  addicted don't judge me!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Can't deny huge portions and authentic Hawaiian fare.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Okay if u LOVE Chantilly cake from Hawaii.....YOU HAVE GOT TO COME HERE FOR THEIRS!!!!  It's even BETTER than Napolean's!!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Best Hawaii food in Vegas!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Lunch! Too bad they don't serve lau lau (only on Fridays)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Taking my manang around to my favorite spots. =)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Having dinner with NO KO nor cal softball team. Victory dinner.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","It's been a while since we've been here!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Guess who's back! Touring tourists. =)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Roast Pork Loco Moco. WOW!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","No Opaka again today, it's ok.  Lot of good food here.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Ahi poke plate.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Chicken katsu loco moco!!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Kona Coffee Mud Pie, to go!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Bring a healthy appetite.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Kalbi short ribs are sooo good!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Mmm oxtail soup & shoyu poke",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Good friends. Good food. Good times...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Chicken teriyaki salad or something else? Hm...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Fresh Made Ahi Poke is now $11.95, still a delicious deal.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hawaiian!!!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hungry!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Big portions and the food was just like how I remembered it in Hawaii. Too bad the lau lau is only available on Friday so I didn't get any.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Poke was good/fresh.                     Chantilly cake was awsome.                  About $18 bucks",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Come around 11:00 busy but u can be sat immediately.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Post visitations",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Guilty pleasure ;)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Wow! The food looks amazing!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Getting take out for our family...first time here.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Says they are open but they are not.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Quick stop for chantili cake and lilikoi :)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","I got an A in Communications so I'm taking myself out for lunch.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Sesame ahi poke is out of this world!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","I love their chicken katsu loco moco, banana bread and kona coffee mud pie!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Finally some Ono local grindz!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Chicken katsu loco moco extra gravy on the side and kona coffee mud pie for dessert!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Happy bday Nel!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hawaiian baby...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Great kine ono grinds...",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Aloha Fridays! Lau Lau or Kalua pig with cabbage, rice, lomi lomi, Mac salad, and Haupia- $11.00",4.5
"VkPzsY09S4zO0XqhA1mc6Q","The mud pie feeds 2! Huge!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","LoL they put in my order as soon as I walk in, they know me :) Sesame Poke!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Friday special !",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Dindin with the fam",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Dindin with the fam",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Mixed plate chix katsu and kalbi! :)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Dinner with Xy (Aloha Friday Lau Lau dinner is a winner!)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","The new Guava cake was a bit too sweet but it was overall really good...give it a try for sure!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Shoyu poke, mixed plate & fruit punch!!! Yum yum",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Huge portions with that back home like flavor!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","If you like feel that Moemoe connection  come an eat here. Trust me I know every  time I come eat here I feel like that.......:)",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Loco moco son",4.5
"VkPzsY09S4zO0XqhA1mc6Q","You know it's a good Hawaiian place when Hawaiian people eat there.. probably best Hawaiian food I've had",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Hoisin Baby Back Ribs!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Finally trying this place out",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Smoked meats and a side of portugese bean soup...# brokedamout",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Chicken Katsu loco or Kaluah pig and cabbage?",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Try the Hoisin baby back ribs.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Big Island Style aka big ass portions food coma commin'",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Mixed plate, and don't forget the Banana Bread Pudding!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Try the Rib Eye Steak for sure!!!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Chopped Steak is great.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","My family needs RICE",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Portions are generous and the customer service is filled with aloha! A must go-to if you're visiting Vegas / just loved and missing local food!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Aloha Friday laulau plate... Winnah all around. Butter fish was mean.",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Loco moco!",4.5
"VkPzsY09S4zO0XqhA1mc6Q","Friday laulau always great! comes with dessert :)",4.5
