"alcohol","attire","byob","byob_corkage","corkage","delivery","dogs","drivethru","dancing","groups","happy_hour","tv","noise","outdoor","price","smoking","takeout","reservations","waiters","wheelchairs","wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","accepts_cc","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual","parking_lot","valet","live_music","karaoke","location","tip","type","country"
"full_bar","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,NA,TRUE,FALSE,TRUE,TRUE,NA,"jIW2XVWsuqjKOHFw9rTDhg","American (Traditional),Restaurants","Tempe",33.4220136,-111.9258172,"Urban Campfire","",FALSE,7,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.4220136:-111.9258172","Urban Campfire (3.5 stars) American (Traditional),Restaurants","american","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,NA,TRUE,FALSE,TRUE,TRUE,NA,"ZpOCuKJCrgyLfOsiPxoDLg","Burgers,Restaurants","Scottsdale",33.4941704,-111.9260519,"BluBurger Grille","",FALSE,6,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4941704:-111.9260519","BluBurger Grille (4.5 stars) Burgers,Restaurants","other","USA"
"full_bar","casual",FALSE,"no",FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"Qa6Gmw6OcNKrqVDh80I_9w","Vietnamese,Restaurants","Tempe",33.425938,-111.940346,"Dragonfly Vietnamese Kitchen","",FALSE,15,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.425938:-111.940346","Dragonfly Vietnamese Kitchen (2.5 stars) Vietnamese,Restaurants","other","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","vrf1r48AlfLdgm-x7C1aMw","Chinese,Restaurants","Las Vegas",36.052079,-115.2792265,"China A GoGo","Southwest",TRUE,50,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.052079:-115.2792265","China A GoGo (3 stars) Chinese,Restaurants","asian","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"very_loud",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","QcTj9AgGJA0ifMHCCPNblg","American (Traditional),Restaurants","Las Vegas",36.098909,-115.175557,"Dick's Last Resort","The Strip",TRUE,369,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"36.098909:-115.175557","Dick's Last Resort (3 stars) American (Traditional),Restaurants","american","USA"
"full_bar","casual",FALSE,"yes_free",FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,"loud",TRUE,2,"outdoor",TRUE,TRUE,TRUE,TRUE,"free","yJDSMugu_Pom3pJE8MRrJA","Bars,Mexican,Nightlife,Restaurants","Las Vegas",36.1044221949,-115.173368454,"Diablo's Cantina","The Strip",TRUE,582,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"36.1044221949:-115.173368454","Diablo's Cantina (3 stars) Bars,Mexican,Nightlife,Restaurants","mexican","USA"
"beer_and_wine","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","6UqTTEns7f6BU0Q1qlGFOA","Szechuan,Chinese,Restaurants","Las Vegas",36.1265452,-115.2192076,"J & J Szechuan Cuisine","Chinatown",TRUE,24,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"36.1265452:-115.2192076","J & J Szechuan Cuisine (4 stars) Szechuan,Chinese,Restaurants","asian","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"4oBF6f3NiCYF5VYd8WaELw","Sandwiches,Restaurants","Tempe",33.3917177901,-111.908305687,"Silver Mine Subs","",TRUE,45,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3917177901:-111.908305687","Silver Mine Subs (3 stars) Sandwiches,Restaurants","other","USA"
"full_bar","casual",FALSE,"no",NA,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,"average",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","Gtcq8csNOko-L7iSwMLVqA","Asian Fusion,Restaurants","Madison",43.0714684364,-89.4523766041,"Flat Top Grill","",TRUE,56,3.5,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"43.0714684364:-89.4523766041","Flat Top Grill (3.5 stars) Asian Fusion,Restaurants","asian","USA"
"beer_and_wine","casual",NA,"yes_free",NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,"no",TRUE,FALSE,FALSE,TRUE,"free","2e2e7WgqU1BnpxmQL5jbfw","Sandwiches,Restaurants","Las Vegas",36.1092076901,-115.172588782,"Earl of Sandwich","The Strip",TRUE,3655,4.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"36.1092076901:-115.172588782","Earl of Sandwich (4.5 stars) Sandwiches,Restaurants","other","USA"
"beer_and_wine","casual",FALSE,"yes_free",FALSE,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","oJpmYvLibGrYPDvcaUeMOw","Thai,Restaurants","Phoenix",33.4657394,-112.0724302,"Thai Hut","",TRUE,152,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4657394:-112.0724302","Thai Hut (3.5 stars) Thai,Restaurants","other","USA"
NA,"casual",NA,"yes_free",FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"no","-IM6Y4Z2pZ21xvZl1mHUSA","Mexican,Restaurants","North Las Vegas",36.1960298,-115.1106001,"Taqueria el Palenque","",TRUE,5,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"36.1960298:-115.1106001","Taqueria el Palenque (4 stars) Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","saspjozkqxIjjnElzvZskg","Restaurants,Italian","Middleton",43.0956649,-89.511825,"Villa Dolce","",TRUE,34,3.5,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"43.0956649:-89.511825","Villa Dolce (3.5 stars) Restaurants,Italian","italian","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"Cft0YsPTgjX1y6Lup8MTDw","Diners,Restaurants","Middleton",43.1054335,-89.5106336,"Blue Spoon Cafe","",FALSE,9,3.5,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"43.1054335:-89.5106336","Blue Spoon Cafe (3.5 stars) Diners,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"no","JxVGJ9Nly2FFIs_WpJvkug","Food,Beer, Wine & Spirits,Restaurants,Pizza,Italian","Scottsdale",33.6174589,-111.926272,"Sauce Pizza & Wine","",TRUE,83,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.6174589:-111.926272","Sauce Pizza & Wine (4 stars) Food,Beer, Wine & Spirits,Restaurants,Pizza,Italian","italian","USA"
"none","casual",NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","5nddZwZzT7pvC5vBjKRzoA","Fast Food,Restaurants","Gilbert",33.3043718899,-111.743376861,"Chick-Fil-A","",TRUE,43,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3043718899:-111.743376861","Chick-Fil-A (4 stars) Fast Food,Restaurants","fast food","USA"
"beer_and_wine","casual",FALSE,"yes_free",FALSE,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","gCo--CY5aUoByxUAET2cTw","Vietnamese,Restaurants","Las Vegas",36.1265155,-115.189863,"Pho Little Saigon","Chinatown",TRUE,194,2.5,"NV",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.1265155:-115.189863","Pho Little Saigon (2.5 stars) Vietnamese,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,"quiet",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","gWQlTK3o29rZGlw2YLUnhA","Food,Desserts,Coffee & Tea,Sandwiches,Restaurants","Tempe",33.4326053092,-111.904946566,"Tea Infusion","",FALSE,106,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33.4326053092:-111.904946566","Tea Infusion (3.5 stars) Food,Desserts,Coffee & Tea,Sandwiches,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","jeuOVN5ZMX-2kwe51SYf1g","Mexican,Restaurants","Las Vegas",36.1041893,-115.1732166,"Rubio's Fresh Mexican Grill","The Strip",TRUE,21,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"36.1041893:-115.1732166","Rubio's Fresh Mexican Grill (4 stars) Mexican,Restaurants","mexican","USA"
"none","casual",NA,"yes_free",FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,"quiet",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"no","HqX-wW-iRspulgRvE7eLiw","Food,Vegetarian,Vegan,Juice Bars & Smoothies,Live/Raw Food,Restaurants","Las Vegas",36.0410492,-115.12081,"Go Raw Cafe","Southeast",TRUE,127,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.0410492:-115.12081","Go Raw Cafe (4 stars) Food,Vegetarian,Vegan,Juice Bars & Smoothies,Live/Raw Food,Restaurants","other","USA"
NA,"casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,1,NA,TRUE,TRUE,TRUE,TRUE,NA,"izedaB_5KgNeS8X46zkcgg","Indian,Buffets,Restaurants","Las Vegas",36.0987077,-115.136795,"Sai India Curry","Southeast",FALSE,10,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"36.0987077:-115.136795","Sai India Curry (3 stars) Indian,Buffets,Restaurants","indian","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","Bj3v6XY-0arzKQmT0giSKA","Seafood,Restaurants","Las Vegas",36.10089,-115.20272,"Big Al's Oyster Bar","",TRUE,122,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.10089:-115.20272","Big Al's Oyster Bar (3.5 stars) Seafood,Restaurants","other","USA"
"beer_and_wine","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"no","YQz2fnfnL5eAWn1zOmKYnQ","Bakeries,Food,Restaurants,Sandwiches,Italian","Scottsdale",33.569529,-111.889629,"Andreoli Italian Grocer","",TRUE,124,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.569529:-111.889629","Andreoli Italian Grocer (4 stars) Bakeries,Food,Restaurants,Sandwiches,Italian","italian","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","ZZevr02C4b_g9RwnezdvWw","Mexican,Restaurants","Tempe",33.3790514,-111.9288232,"Qdoba Mexican Grill","",TRUE,44,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3790514:-111.9288232","Qdoba Mexican Grill (3.5 stars) Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,"yes_corkage",TRUE,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","lmo14ds990gtsjvURZro2g","Restaurants,Italian","Las Vegas",36.159976,-115.331852,"Olive Garden Italian Restaurant","Summerlin",TRUE,98,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.159976:-115.331852","Olive Garden Italian Restaurant (3 stars) Restaurants,Italian","italian","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"paid","MEOC6ng0jPhQOX_BzEzf_w","Mexican,Restaurants","Tempe",33.3777355,-111.9709188,"Aunt Chilada's Tempe","",TRUE,144,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3777355:-111.9709188","Aunt Chilada's Tempe (2.5 stars) Mexican,Restaurants","mexican","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,NA,TRUE,NA,TRUE,TRUE,NA,"RC11zxI3ZW2UPFeXpGofdA","Automotive,Restaurants,Italian","Scottsdale",33.6986497,-111.9174872,"3 Tomatoes & a Mozzarella","",FALSE,6,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6986497:-111.9174872","3 Tomatoes & a Mozzarella (3.5 stars) Automotive,Restaurants,Italian","italian","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,NA,TRUE,FALSE,TRUE,FALSE,NA,"kCH4JxdKdwDfJdNFElSHzg","Greek,Mediterranean,Restaurants","Phoenix",33.4588994,-112.0662616,"The Nile Cafe","",FALSE,13,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.4588994:-112.0662616","The Nile Cafe (3.5 stars) Greek,Mediterranean,Restaurants","mediterranean","USA"
"full_bar","casual",FALSE,"no",NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","KoIRdcIfh3XWxiCeV1BDmA","Mexican,Restaurants","Scottsdale",33.4942939,-111.925316,"Cien Agaves Tacos & Tequila","",TRUE,265,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33.4942939:-111.925316","Cien Agaves Tacos & Tequila (3.5 stars) Mexican,Restaurants","mexican","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"131oUL1FGLOg0AxbBxCtzg","Greek,Mediterranean,Restaurants","Las Vegas",36.175,-115.136389,"Greek American Grille","",FALSE,23,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.175:-115.136389","Greek American Grille (4 stars) Greek,Mediterranean,Restaurants","mediterranean","USA"
"none","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","ZeJArxfvuV1rAAGT5Xe5Yw","Indian,Buffets,Restaurants","Tempe",33.349676,-111.947591,"Kabab Palace","",TRUE,81,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.349676:-111.947591","Kabab Palace (3.5 stars) Indian,Buffets,Restaurants","indian","USA"
"beer_and_wine","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"JBCBlVaHfZUZrq-lQfryDA","Thai,Vietnamese,Restaurants","Tempe",33.3479486,-111.9451314,"Pho Da Lat","",TRUE,136,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3479486:-111.9451314","Pho Da Lat (3.5 stars) Thai,Vietnamese,Restaurants","other","USA"
"none","casual",FALSE,"yes_free",FALSE,TRUE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"GL25xZR6eSMKZNDZmqPhng","Delis,Sandwiches,Restaurants","Las Vegas",36.1433538,-115.2512854,"Heidi's Brooklyn Deli","Westside",FALSE,6,4.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"36.1433538:-115.2512854","Heidi's Brooklyn Deli (4.5 stars) Delis,Sandwiches,Restaurants","other","USA"
"none","casual",NA,"yes_free",NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,"very_loud",FALSE,2,NA,TRUE,FALSE,FALSE,NA,"no","N0FKnihv2hzGJ373rIJeBA","Hot Dogs,Restaurants","Las Vegas",36.114375,-115.19581,"Nathan's Famous","",TRUE,19,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"36.114375:-115.19581","Nathan's Famous (2.5 stars) Hot Dogs,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","gvtwlFW29b92qcYUAH_v2w","Food,American (New),Breweries,Restaurants","Las Vegas",36.1646182,-115.2892847,"Gordon Biersch Brewery Restaurant","Westside",TRUE,148,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.1646182:-115.2892847","Gordon Biersch Brewery Restaurant (3.5 stars) Food,American (New),Breweries,Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"free","bzDs0u8I-z231QVdIQWkrA","Seafood,Mexican,Restaurants","Phoenix",33.5708369,-112.0655987,"Los Reyes De La Torta","",TRUE,358,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5708369:-112.0655987","Los Reyes De La Torta (4.5 stars) Seafood,Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","R0t7XO28y_kqDa_m3dUnvA","American (Traditional),Sandwiches,Restaurants","Las Vegas",36.1100186278,-115.168816725,"Fresh Grill & Bar","Eastside,The Strip",TRUE,130,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"36.1100186278:-115.168816725","Fresh Grill & Bar (3.5 stars) American (Traditional),Sandwiches,Restaurants","american","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","3r3Nt3ih6RSjtjgcIJXqwQ","Korean,Sushi Bars,Japanese,Hawaiian,Restaurants","Las Vegas",36.0130882,-115.1530086,"Yum Yum BBQ","Southeast",FALSE,57,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.0130882:-115.1530086","Yum Yum BBQ (4 stars) Korean,Sushi Bars,Japanese,Hawaiian,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","VO13q-11lh7St1gd7JPI3Q","Food,Desserts,American (Traditional),American (New),Restaurants","Scottsdale",33.5025088,-111.9290233,"Grand Lux Cafe","",FALSE,104,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5025088:-111.9290233","Grand Lux Cafe (3.5 stars) Food,Desserts,American (Traditional),American (New),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"loud",FALSE,2,NA,FALSE,FALSE,FALSE,FALSE,NA,"MLhAJtjWHoToXm4pXzIV_Q","Restaurants,Brazilian","Madison",43.07546,-89.393063,"Cafe Samba","Capitol",FALSE,19,3,"WI",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"43.07546:-89.393063","Cafe Samba (3 stars) Restaurants,Brazilian","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"quiet",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","R4nPqOjs-SwZ1gv3U5_LKQ","Japanese,Restaurants","Las Vegas",36.0512,-115.17154,"Samurai Sam's","Southeast",TRUE,25,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"36.0512:-115.17154","Samurai Sam's (3 stars) Japanese,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","NCbHGtOP5yJBJsPPaE3X5g","Indian,Buffets,Restaurants","Phoenix",33.6397283524,-112.122304738,"India Palace","",TRUE,105,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.6397283524:-112.122304738","India Palace (3.5 stars) Indian,Buffets,Restaurants","indian","USA"
"none","casual",NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,"quiet",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"free","07OyvsOpqTWuyTtvE4_gcA","Thai,Restaurants","Mesa",33.37831,-111.861418,"Palee's Crown","",FALSE,59,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.37831:-111.861418","Palee's Crown (4 stars) Thai,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,TRUE,"average",TRUE,2,"outdoor",TRUE,TRUE,TRUE,TRUE,"no","9IhB1OUtfTdJyyuZvkt9pQ","Bars,Restaurants,American (Traditional),Sports Bars,Nightlife","Surprise",33.654849,-112.373782,"Fuzzy's Southwest Sports Grill","",TRUE,28,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.654849:-112.373782","Fuzzy's Southwest Sports Grill (3 stars) Bars,Restaurants,American (Traditional),Sports Bars,Nightlife","american","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,"loud",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"QHpuQ71mZ_htBIt6QZSJww","Pizza,Restaurants","Phoenix",33.4586677,-112.090481,"Valley Pizza Downtown","",FALSE,27,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4586677:-112.090481","Valley Pizza Downtown (3.5 stars) Pizza,Restaurants","pizza","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","sa-CgzlC0m5xrspvBbz6xA","Asian Fusion,Buffets,Mongolian,Restaurants","Chandler",33.2795972846,-111.791167259,"YC'S Mongolian Grill","",TRUE,33,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.2795972846:-111.791167259","YC'S Mongolian Grill (4 stars) Asian Fusion,Buffets,Mongolian,Restaurants","asian","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,NA,"no","lECyW46mBLw_cyuP9yF8Hg","Delis,Pizza,Restaurants","Las Vegas",36.087212,-115.119135,"Sofias Pizza","Southeast",TRUE,23,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"36.087212:-115.119135","Sofias Pizza (3 stars) Delis,Pizza,Restaurants","pizza","USA"
