"","Alcohol","Attire","BYOB","BYOB_corkage","Corkage","Delivery","Dietary","Dogs","Drivethru","attributes_Good.For","Dancing","Groups","Happy_hour","TV","Music","Noise","Outdoor","Parking","Payments","Price","Smoking","Takeout","Reservations","Waiters","Wheelchairs","Wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","Accepts_CC","Romantic","Intimate","Touristy","Hipster","Divey","Classy","Trendy","Upscale","Casual"
"13596","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"free","IYVGbbABepLZ8j1bvrycLQ","Bakeries,Food,American (Traditional),Restaurants","Sun City",33.6378021,-112.2704632,"Coco's Family Restaurant","",TRUE,9,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13606","none","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"",NA,FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,NA,"sdnl07WmIzVxqNQv6DdyHw","Burgers,Breakfast & Brunch,Salad,Restaurants","Chandler",33.2792396,-111.7928241,"Village Inn","",TRUE,18,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13627","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","loud",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,FALSE,"no","PCxmo-5YJTa6gOfhP4Cttg","Breakfast & Brunch,Cafes,Restaurants","Mesa",33.450251,-111.703335,"Cozy Corner Cafe","",TRUE,35,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13744","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","1_siFXaQbxck3tiKRwnq7Q","Breakfast & Brunch,Sandwiches,Restaurants","Tempe",33.3487630101,-111.94435105,"AZ Bread Company","",TRUE,127,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13874","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"","",1,NA,TRUE,FALSE,NA,NA,"free","h_DZ88RQR3WnzyhJKhcbTA","Fast Food,Restaurants","Peoria",33.610433,-112.2408657,"McDonalds","",TRUE,5,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13888",NA,"casual",NA,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,NA,"",NA,TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,NA,"6I-mDaBLkOFrN-XkMWPr7g","Breakfast & Brunch,Delis,Restaurants","Scottsdale",33.81574,-111.78416,"Kashman's Place","",FALSE,14,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13937","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"free","v-d8Fvd77bOLCysXCb21Cw","Breakfast & Brunch,Diners,Restaurants","Goodyear",33.4769682,-112.3585329,"Village Inn","",TRUE,17,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14033","none","casual",NA,NA,NA,FALSE,"",FALSE,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"free","4QPJpaNl_iu8Hiycre7hQQ","Burgers,American (Traditional),Mexican,Restaurants","Mesa",33.4252630602,-111.839565709,"Mesa Community Family Restaurant","",TRUE,7,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14065","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"no","fd0iSXEhwz-foQdS8SCKYA","Breakfast & Brunch,Restaurants","Goodyear",33.4598034,-112.3415576,"Mimis Cafe","",TRUE,56,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14127","none","casual",NA,"no",NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","DAIBZ-I6i5wEUsxEolzXBA","Fast Food,American (New),Restaurants","Peoria",33.635898,-112.232676,"Chick-fil-A","",TRUE,60,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14251","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","nvuw2UgZV-Y-WEmHOaLRkg","Fast Food,Restaurants","Mesa",33.327160232,-111.687523556,"Chick-Fil-A","",TRUE,17,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14278","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"no","zht8__JJoxkozBhf_vuKYg","Fast Food,Restaurants","Phoenix",33.6554989,-111.9299197,"Chick-fil-A","",TRUE,27,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14419","none","casual",NA,NA,NA,TRUE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","MpMkOGrzCEGrO0-8yoib2w","Fast Food,Restaurants","Chandler",33.281813,-111.790304,"Chick-Fil-A","",TRUE,25,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14496","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"free","RIPM5kJ6xHvIu6umgOrg4A","Burgers,Fast Food,Restaurants","Scottsdale",33.623381,-111.893789,"McDonald's","",TRUE,5,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14560","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","R1ySBCVS2eQf-s0Z4ifIug","Breakfast & Brunch,American (New),Restaurants","Gilbert",33.343131,-111.789408,"The Gilbert House","",TRUE,102,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"14612","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,NA,"","average",FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,NA,"CSr0ur66eNbIskCy-UGdHg","Delis,Sandwiches,Restaurants","Chandler",33.299739,-111.841909,"New York NY Fresh Deli","",FALSE,14,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14705","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"free","xjNrD2KlDvY2mA1JceVCZA","Breakfast & Brunch,American (Traditional),Restaurants","Tempe",33.4071871,-111.9598315,"Denny's","",TRUE,9,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14751","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,NA,"gbj6dSr3NPtUABkpzztsew","Fast Food,Mexican,Restaurants","Wickenburg",33.9687756,-112.7210438,"Filiberto's Fresh Mexican Food","",TRUE,11,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"14930","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"free","NQfyBbGTq5_4f2j-tw_gUQ","American (Traditional),Restaurants","Mesa",33.325324,-111.687152,"Village Inn","",TRUE,15,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15068","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","A5PD0oy5R1TpIo8JtY3f3A","Breakfast & Brunch,American (Traditional),Restaurants","Mesa",33.439721,-111.735709,"Crackers & Co Cafe","",TRUE,70,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15142","none","casual",NA,NA,NA,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","gN3NsKZkK0nlISVstglclw","Breakfast & Brunch,Restaurants","Mesa",33.4671771587,-111.682409048,"The Egg & I Cafe","",FALSE,31,1.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15350","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"","",1,NA,TRUE,FALSE,NA,NA,NA,"hvG3fEf0My4xOQL_90MJmw","Mexican,Restaurants","Mesa",33.3635956,-111.6706659,"Filiberto's","",TRUE,5,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"15410",NA,"casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,FALSE,FALSE,TRUE,TRUE,"no","9yKzy9PApeiPPOUJEtnvkg","Breakfast & Brunch,Sandwiches,Salad,Restaurants","Phoenix",33.390792,-112.012504,"Morning Glory Cafe","",TRUE,170,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15431","none","casual",NA,"no",NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","j-_jKQ-5IE4hqQzA-hsApw","Fast Food,Restaurants","Scottsdale",33.6209669111,-111.892164984,"Chick-Fil-A","",TRUE,52,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15465","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","Lfn_7TNBPNu9c2v_d2nE4w","Mexican,Restaurants","Mesa",33.393178,-111.787275,"Rigoberto's Mexican Food","",TRUE,4,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"15489","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"free","0-lJQCSwnHmIczjcSw_N_g","Food,Sandwiches,Bagels,Breakfast & Brunch,Restaurants","Mesa",33.3950097,-111.6846403,"Kokobelli Bagel Cafe","",TRUE,51,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"15567","none","casual",NA,NA,NA,TRUE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","JB076rxZ1cMjCYbmKh4m1Q","Breakfast & Brunch,American (Traditional),Restaurants","Henderson",35.9990470111,-115.104302242,"Brooklyn Bagel","Anthem",TRUE,22,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15648","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': True, u'dinner': True, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,NA,"E43o0lv4L2PDlKaK-AuSKg","Mexican,Restaurants","N Las Vegas",36.2393879405,-115.116063657,"Del Taco","",TRUE,8,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"15661","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","F15X6NKQiNuFcd5TeFgygg","Restaurants","Las Vegas",36.1951421,-115.252325,"Denny's","",TRUE,21,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15722","none","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","loud",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","EJ8glOkcXyplzCr5LiUSmQ","Sandwiches,Restaurants","Henderson",36.0694212,-115.0819538,"Subway","",TRUE,6,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"15935","none","casual",NA,"no",NA,TRUE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,TRUE,"free","h4GmXUxM07MTOlMiGa0KuA","Breakfast & Brunch,American (Traditional),Gluten-Free,Restaurants","Las Vegas",36.1256634,-115.2234519,"The Maple Tree","Chinatown",FALSE,200,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"15977","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"free","vFCAzM6oQIAVG1kTuukL-g","Fast Food,Restaurants","Las Vegas",36.114845,-115.209037,"McDonald's","",TRUE,13,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16030","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"free","VQAEtwQaWZPlEDTkBS7G3g","Burgers,Fast Food,Restaurants","Las Vegas",35.9989018527,-115.207045227,"McDonald's","Southwest",TRUE,18,1.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16081","none","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"free","sBAueq0jUmlIH6vdgyP2aQ","Brasseries,Breakfast & Brunch,American (Traditional),Restaurants","Las Vegas",36.114425,-115.295247,"Egg Works","Spring Valley",TRUE,278,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16100","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"free","iPIbM34qhj3Slz1HiWVYVg","American (Traditional),Restaurants","Las Vegas",36.2190148,-115.2768107,"Steiner's - A Nevada Style Pub","Northwest",TRUE,47,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16101","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"no","DAha3IRYbGJh0UbvMHJ77w","Breakfast & Brunch,Restaurants","Las Vegas",36.1039997,-115.1727646,"Denny's Restaurant","The Strip",TRUE,63,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16134",NA,"casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,NA,"-vHjefFhHXkpB3gPTjoq9w","Diners,Restaurants","Las Vegas",36.053588,-115.171561,"IHOP","Southeast",TRUE,8,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16307","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"free","DTrU6WJBnM2CEqz4FqJzMw","American (Traditional),Diners,Restaurants","Las Vegas",36.1442303,-115.2660053,"Dennys","Westside",TRUE,16,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16372","full_bar","casual",FALSE,"yes_free",FALSE,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': True}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"yes",TRUE,FALSE,TRUE,TRUE,"free","lzl3cfgVEGMtezF8oRqXDA","Pubs,Bars,Nightlife,Restaurants","Las Vegas",36.0411361,-115.1722598,"Steiner's A Nevada Style Pub","Southeast",TRUE,117,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16396","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"free","Tm4i61_FcxVAVoQjZb_6fQ","Cafes,Event Planning & Services,Party & Event Planning,Restaurants","Las Vegas",36.0749889,-115.1886166,"DiVine Events","",TRUE,19,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16446","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","nwM6Q9WQiDYV8mZ3BYfbfQ","Breakfast & Brunch,American (Traditional),Cafes,Restaurants","Las Vegas",36.2831507,-115.2878431,"Mimi's Cafe","Centennial",TRUE,59,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"16460","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"no","_gPmBXNTJqI5tGhe7G_BKg","Fast Food,Restaurants","Las Vegas",36.1262871,-115.2069397,"Carl's Jr Restaurants","Chinatown",TRUE,7,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16466","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,"no","_rv6-4ryEg5V18cs6DNUug","Fast Food,Restaurants","Henderson",36.012077,-114.992261,"Jack In the Box","",TRUE,7,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16496","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","qF5NS5UlVvhwNQkSqVV0gQ","Fast Food,Restaurants","Las Vegas",36.1006486,-115.0919762,"Jack In The Box","Eastside",TRUE,12,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
